"reg";"dep";"depcom";"dciris";"an";"typequ";"nb_equip"
"2043";"44";"08";"08468";"08468";"2016";"A504";1
"2044";"44";"08";"08469";"08469";"2016";"A504";1
"2045";"44";"08";"08478";"08478";"2016";"A504";2
"2046";"44";"08";"08480";"08480";"2016";"A504";5
"2047";"44";"08";"08486";"08486";"2016";"A504";4
"2048";"44";"08";"08487";"08487";"2016";"A504";5
"2049";"44";"08";"08488";"08488";"2016";"A504";2
"2050";"44";"08";"08490";"08490_0000";"2016";"A504";1
"2051";"44";"08";"08490";"08490_0101";"2016";"A504";7
"2052";"44";"08";"08490";"08490_0102";"2016";"A504";8
"2053";"44";"08";"08491";"08491";"2016";"A504";8
"2054";"44";"08";"08492";"08492";"2016";"A504";1
"2055";"44";"08";"08493";"08493";"2016";"A504";1
"2056";"44";"08";"08496";"08496";"2016";"A504";1
"2057";"44";"08";"08497";"08497";"2016";"A504";3
"2058";"76";"09";"09002";"09002";"2016";"A504";1
"2059";"76";"09";"09003";"09003";"2016";"A504";1
"2060";"76";"09";"09014";"09014";"2016";"A504";2
"2061";"76";"09";"09015";"09015";"2016";"A504";3
"2062";"76";"09";"09017";"09017";"2016";"A504";1
"2063";"76";"09";"09019";"09019";"2016";"A504";2
"2064";"76";"09";"09020";"09020";"2016";"A504";1
"2065";"76";"09";"09023";"09023";"2016";"A504";3
"2066";"76";"09";"09024";"09024";"2016";"A504";2
"2067";"76";"09";"09026";"09026";"2016";"A504";1
"2068";"76";"09";"09029";"09029";"2016";"A504";5
"2069";"76";"09";"09030";"09030";"2016";"A504";1
"2070";"76";"09";"09032";"09032";"2016";"A504";36
"2071";"76";"09";"09035";"09035";"2016";"A504";1
"2072";"76";"09";"09039";"09039";"2016";"A504";1
"2073";"76";"09";"09040";"09040";"2016";"A504";1
"2074";"76";"09";"09041";"09041";"2016";"A504";1
"2075";"76";"09";"09042";"09042";"2016";"A504";6
"2076";"76";"09";"09043";"09043";"2016";"A504";1
"2077";"76";"09";"09044";"09044";"2016";"A504";1
"2078";"76";"09";"09047";"09047";"2016";"A504";1
"2079";"76";"09";"09050";"09050";"2016";"A504";1
"2080";"76";"09";"09051";"09051";"2016";"A504";1
"2081";"76";"09";"09054";"09054";"2016";"A504";2
"2082";"76";"09";"09056";"09056";"2016";"A504";1
"2083";"76";"09";"09057";"09057";"2016";"A504";1
"2084";"76";"09";"09060";"09060";"2016";"A504";2
"2085";"76";"09";"09061";"09061";"2016";"A504";1
"2086";"76";"09";"09062";"09062";"2016";"A504";1
"2087";"76";"09";"09063";"09063";"2016";"A504";1
"2088";"76";"09";"09065";"09065";"2016";"A504";1
"2089";"76";"09";"09066";"09066";"2016";"A504";1
"2090";"76";"09";"09068";"09068";"2016";"A504";1
"2091";"76";"09";"09070";"09070";"2016";"A504";7
"2092";"76";"09";"09074";"09074";"2016";"A504";3
"2093";"76";"09";"09079";"09079";"2016";"A504";2
"2094";"76";"09";"09080";"09080";"2016";"A504";1
"2095";"76";"09";"09082";"09082";"2016";"A504";2
"2096";"76";"09";"09085";"09085";"2016";"A504";6
"2097";"76";"09";"09086";"09086";"2016";"A504";2
"2098";"76";"09";"09097";"09097";"2016";"A504";1
"2099";"76";"09";"09102";"09102";"2016";"A504";1
"2100";"76";"09";"09103";"09103";"2016";"A504";2
"2101";"76";"09";"09104";"09104";"2016";"A504";1
"2102";"76";"09";"09105";"09105";"2016";"A504";4
"2103";"76";"09";"09107";"09107";"2016";"A504";3
"2104";"76";"09";"09111";"09111";"2016";"A504";1
"2105";"76";"09";"09113";"09113";"2016";"A504";1
"2106";"76";"09";"09116";"09116";"2016";"A504";2
"2107";"76";"09";"09122";"09122_0101";"2016";"A504";41
"2108";"76";"09";"09122";"09122_0102";"2016";"A504";2
"2109";"76";"09";"09122";"09122_0103";"2016";"A504";2
"2110";"76";"09";"09122";"09122_0104";"2016";"A504";4
"2111";"76";"09";"09122";"09122_0105";"2016";"A504";8
"2112";"76";"09";"09122";"09122_0106";"2016";"A504";2
"2113";"76";"09";"09123";"09123";"2016";"A504";1
"2114";"76";"09";"09124";"09124";"2016";"A504";4
"2115";"76";"09";"09125";"09125";"2016";"A504";1
"2116";"76";"09";"09127";"09127";"2016";"A504";2
"2117";"76";"09";"09133";"09133";"2016";"A504";1
"2118";"76";"09";"09135";"09135";"2016";"A504";2
"2119";"76";"09";"09136";"09136";"2016";"A504";1
"2120";"76";"09";"09140";"09140";"2016";"A504";2
"2121";"76";"09";"09153";"09153";"2016";"A504";1
"2122";"76";"09";"09155";"09155";"2016";"A504";1
"2123";"76";"09";"09157";"09157";"2016";"A504";7
"2124";"76";"09";"09160";"09160_0101";"2016";"A504";7
"2125";"76";"09";"09160";"09160_0102";"2016";"A504";7
"2126";"76";"09";"09160";"09160_0103";"2016";"A504";2
"2127";"76";"09";"09161";"09161";"2016";"A504";5
"2128";"76";"09";"09164";"09164";"2016";"A504";1
"2129";"76";"09";"09167";"09167";"2016";"A504";8
"2130";"76";"09";"09171";"09171";"2016";"A504";1
"2131";"76";"09";"09175";"09175";"2016";"A504";1
"2132";"76";"09";"09177";"09177";"2016";"A504";1
"2133";"76";"09";"09181";"09181";"2016";"A504";8
"2134";"76";"09";"09182";"09182";"2016";"A504";4
"2135";"76";"09";"09184";"09184";"2016";"A504";1
"2136";"76";"09";"09185";"09185";"2016";"A504";14
"2137";"76";"09";"09186";"09186";"2016";"A504";1
"2138";"76";"09";"09188";"09188";"2016";"A504";2
"2139";"76";"09";"09189";"09189";"2016";"A504";2
"2140";"76";"09";"09192";"09192";"2016";"A504";1
"2141";"76";"09";"09193";"09193";"2016";"A504";1
"2142";"76";"09";"09194";"09194";"2016";"A504";25
"2143";"76";"09";"09198";"09198";"2016";"A504";1
"2144";"76";"09";"09206";"09206";"2016";"A504";7
"2145";"76";"09";"09207";"09207";"2016";"A504";3
"2146";"76";"09";"09209";"09209";"2016";"A504";2
"2147";"76";"09";"09211";"09211";"2016";"A504";3
"2148";"76";"09";"09217";"09217";"2016";"A504";1
"2149";"76";"09";"09219";"09219";"2016";"A504";1
"2150";"76";"09";"09220";"09220";"2016";"A504";1
"2151";"76";"09";"09221";"09221";"2016";"A504";2
"2152";"76";"09";"09223";"09223";"2016";"A504";3
"2153";"76";"09";"09224";"09224";"2016";"A504";1
"2154";"76";"09";"09225";"09225_0101";"2016";"A504";37
"2155";"76";"09";"09225";"09225_0102";"2016";"A504";3
"2156";"76";"09";"09225";"09225_0103";"2016";"A504";3
"2157";"76";"09";"09225";"09225_0104";"2016";"A504";10
"2158";"76";"09";"09225";"09225_0105";"2016";"A504";2
"2159";"76";"09";"09225";"09225_0106";"2016";"A504";1
"2160";"76";"09";"09225";"09225_0107";"2016";"A504";7
"2161";"76";"09";"09228";"09228";"2016";"A504";1
"2162";"76";"09";"09229";"09229";"2016";"A504";1
"2163";"76";"09";"09230";"09230";"2016";"A504";1
"2164";"76";"09";"09231";"09231";"2016";"A504";2
"2165";"76";"09";"09232";"09232";"2016";"A504";2
"2166";"76";"09";"09234";"09234";"2016";"A504";1
"2167";"76";"09";"09235";"09235";"2016";"A504";2
"2168";"76";"09";"09238";"09238";"2016";"A504";1
"2169";"76";"09";"09239";"09239";"2016";"A504";1
"2170";"76";"09";"09240";"09240";"2016";"A504";1
"2171";"76";"09";"09241";"09241";"2016";"A504";3
"2172";"76";"09";"09242";"09242";"2016";"A504";1
"2173";"76";"09";"09243";"09243";"2016";"A504";1
"2174";"76";"09";"09244";"09244";"2016";"A504";2
"2175";"76";"09";"09245";"09245";"2016";"A504";3
"2176";"76";"09";"09246";"09246";"2016";"A504";3
"2177";"76";"09";"09249";"09249";"2016";"A504";1
"2178";"76";"09";"09257";"09257";"2016";"A504";3
"2179";"76";"09";"09258";"09258";"2016";"A504";1
"2180";"76";"09";"09261";"09261_0101";"2016";"A504";29
"2181";"76";"09";"09261";"09261_0102";"2016";"A504";11
"2182";"76";"09";"09262";"09262";"2016";"A504";1
"2183";"76";"09";"09263";"09263";"2016";"A504";1
"2184";"76";"09";"09264";"09264";"2016";"A504";6
"2185";"76";"09";"09265";"09265";"2016";"A504";5
"2186";"76";"09";"09268";"09268";"2016";"A504";6
"2187";"76";"09";"09272";"09272";"2016";"A504";2
"2188";"76";"09";"09274";"09274";"2016";"A504";1
"2189";"76";"09";"09275";"09275";"2016";"A504";1
"2190";"76";"09";"09277";"09277";"2016";"A504";3
"2191";"76";"09";"09280";"09280";"2016";"A504";2
"2192";"76";"09";"09282";"09282";"2016";"A504";12
"2193";"76";"09";"09283";"09283";"2016";"A504";3
"2194";"76";"09";"09285";"09285";"2016";"A504";5
"2195";"76";"09";"09289";"09289";"2016";"A504";4
"2196";"76";"09";"09290";"09290";"2016";"A504";1
"2197";"76";"09";"09291";"09291";"2016";"A504";1
"2198";"76";"09";"09293";"09293";"2016";"A504";1
"2199";"76";"09";"09294";"09294";"2016";"A504";1
"2200";"76";"09";"09295";"09295";"2016";"A504";1
"2201";"76";"09";"09296";"09296";"2016";"A504";1
"2202";"76";"09";"09298";"09298";"2016";"A504";3
"2203";"76";"09";"09299";"09299";"2016";"A504";5
"2204";"76";"09";"09306";"09306";"2016";"A504";15
"2205";"76";"09";"09312";"09312";"2016";"A504";4
"2206";"76";"09";"09313";"09313";"2016";"A504";1
"2207";"76";"09";"09322";"09322";"2016";"A504";10
"2208";"76";"09";"09324";"09324";"2016";"A504";4
"2209";"76";"09";"09326";"09326";"2016";"A504";2
"2210";"76";"09";"09331";"09331";"2016";"A504";1
"2211";"76";"09";"09332";"09332";"2016";"A504";3
"2212";"76";"09";"09334";"09334";"2016";"A504";4
"2213";"44";"10";"10002";"10002_0000";"2016";"A504";1
"2214";"44";"10";"10003";"10003_0000";"2016";"A504";9
"2215";"44";"10";"10005";"10005_0000";"2016";"A504";2
"2216";"44";"10";"10006";"10006_0000";"2016";"A504";8
"2217";"44";"10";"10012";"10012_0000";"2016";"A504";2
"2218";"44";"10";"10015";"10015_0000";"2016";"A504";1
"2219";"44";"10";"10018";"10018_0000";"2016";"A504";2
"2220";"44";"10";"10020";"10020_0000";"2016";"A504";1
"2221";"44";"10";"10030";"10030_0000";"2016";"A504";4
"2222";"44";"10";"10031";"10031_0000";"2016";"A504";1
"2223";"44";"10";"10033";"10033_0101";"2016";"A504";13
"2224";"44";"10";"10033";"10033_0103";"2016";"A504";2
"2225";"44";"10";"10034";"10034_0000";"2016";"A504";14
"2226";"44";"10";"10037";"10037_0000";"2016";"A504";1
"2227";"44";"10";"10043";"10043_0000";"2016";"A504";1
"2228";"44";"10";"10045";"10045_0000";"2016";"A504";1
"2229";"44";"10";"10048";"10048_0000";"2016";"A504";1
"2230";"44";"10";"10049";"10049_0000";"2016";"A504";2
"2231";"44";"10";"10051";"10051_0000";"2016";"A504";1
"2232";"44";"10";"10052";"10052_0000";"2016";"A504";1
"2233";"44";"10";"10055";"10055_0000";"2016";"A504";1
"2234";"44";"10";"10058";"10058_0000";"2016";"A504";1
"2235";"44";"10";"10060";"10060_0000";"2016";"A504";3
"2236";"44";"10";"10061";"10061_0000";"2016";"A504";1
"2237";"44";"10";"10063";"10063_0000";"2016";"A504";3
"2238";"44";"10";"10064";"10064_0000";"2016";"A504";11
"2239";"44";"10";"10067";"10067_0000";"2016";"A504";2
"2240";"44";"10";"10073";"10073_0000";"2016";"A504";1
"2241";"44";"10";"10074";"10074_0000";"2016";"A504";1
"2242";"44";"10";"10077";"10077_0000";"2016";"A504";1
"2243";"44";"10";"10080";"10080_0000";"2016";"A504";2
"2244";"44";"10";"10081";"10081_0000";"2016";"A504";1
"2245";"44";"10";"10081";"10081_0101";"2016";"A504";5
"2246";"44";"10";"10081";"10081_0102";"2016";"A504";4
"2247";"44";"10";"10081";"10081_0103";"2016";"A504";3
"2248";"44";"10";"10081";"10081_0203";"2016";"A504";6
"2249";"44";"10";"10081";"10081_0205";"2016";"A504";4
"2250";"44";"10";"10082";"10082_0000";"2016";"A504";1
"2251";"44";"10";"10084";"10084_0000";"2016";"A504";1
"2252";"44";"10";"10090";"10090_0000";"2016";"A504";1
"2253";"44";"10";"10091";"10091_0000";"2016";"A504";1
"2254";"44";"10";"10094";"10094_0000";"2016";"A504";2
"2255";"44";"10";"10095";"10095_0000";"2016";"A504";1
"2256";"44";"10";"10099";"10099_0000";"2016";"A504";1
"2257";"44";"10";"10100";"10100_0000";"2016";"A504";1
"2258";"44";"10";"10111";"10111_0000";"2016";"A504";1
"2259";"44";"10";"10112";"10112_0000";"2016";"A504";3
"2260";"44";"10";"10113";"10113_0000";"2016";"A504";1
"2261";"44";"10";"10114";"10114_0000";"2016";"A504";1
"2262";"44";"10";"10115";"10115_0000";"2016";"A504";4
"2263";"44";"10";"10116";"10116_0000";"2016";"A504";1
"2264";"44";"10";"10123";"10123_0000";"2016";"A504";8
"2265";"44";"10";"10126";"10126_0000";"2016";"A504";1
"2266";"44";"10";"10131";"10131_0000";"2016";"A504";1
"2267";"44";"10";"10132";"10132_0000";"2016";"A504";1
"2268";"44";"10";"10133";"10133_0000";"2016";"A504";1
"2269";"44";"10";"10140";"10140_0000";"2016";"A504";4
"2270";"44";"10";"10141";"10141_0000";"2016";"A504";5
"2271";"44";"10";"10142";"10142_0000";"2016";"A504";4
"2272";"44";"10";"10150";"10150_0000";"2016";"A504";1
"2273";"44";"10";"10151";"10151_0000";"2016";"A504";3
"2274";"44";"10";"10153";"10153_0000";"2016";"A504";1
"2275";"44";"10";"10156";"10156_0000";"2016";"A504";1
"2276";"44";"10";"10158";"10158_0000";"2016";"A504";2
"2277";"44";"10";"10165";"10165_0000";"2016";"A504";2
"2278";"44";"10";"10170";"10170_0000";"2016";"A504";2
"2279";"44";"10";"10178";"10178_0000";"2016";"A504";1
"2280";"44";"10";"10181";"10181_0000";"2016";"A504";1
"2281";"44";"10";"10184";"10184_0000";"2016";"A504";1
"2282";"44";"10";"10186";"10186_0000";"2016";"A504";1
"2283";"44";"10";"10191";"10191_0000";"2016";"A504";2
"2284";"44";"10";"10193";"10193_0000";"2016";"A504";1
"2285";"44";"10";"10204";"10204_0000";"2016";"A504";1
"2286";"44";"10";"10206";"10206_0000";"2016";"A504";1
"2287";"44";"10";"10209";"10209_0000";"2016";"A504";5
"2288";"44";"10";"10210";"10210_0000";"2016";"A504";1
"2289";"44";"10";"10215";"10215_0000";"2016";"A504";1
"2290";"44";"10";"10216";"10216_0000";"2016";"A504";4
"2291";"44";"10";"10218";"10218_0000";"2016";"A504";2
"2292";"44";"10";"10220";"10220_0000";"2016";"A504";5
"2293";"44";"10";"10223";"10223_0000";"2016";"A504";1
"2294";"44";"10";"10224";"10224_0000";"2016";"A504";3
"2295";"44";"10";"10228";"10228_0000";"2016";"A504";1
"2296";"44";"10";"10232";"10232_0000";"2016";"A504";1
"2297";"44";"10";"10233";"10233_0000";"2016";"A504";3
"2298";"44";"10";"10234";"10234_0000";"2016";"A504";1
"2299";"44";"10";"10238";"10238_0000";"2016";"A504";8
"2300";"44";"10";"10246";"10246_0000";"2016";"A504";1
"2301";"44";"10";"10249";"10249_0000";"2016";"A504";1
"2302";"44";"10";"10254";"10254_0000";"2016";"A504";1
"2303";"44";"10";"10255";"10255_0000";"2016";"A504";1
"2304";"44";"10";"10260";"10260_0000";"2016";"A504";2
"2305";"44";"10";"10261";"10261_0000";"2016";"A504";5
"2306";"44";"10";"10265";"10265_0000";"2016";"A504";2
"2307";"44";"10";"10267";"10267_0000";"2016";"A504";2
"2308";"44";"10";"10268";"10268_0101";"2016";"A504";5
"2309";"44";"10";"10268";"10268_0102";"2016";"A504";13
"2310";"44";"10";"10270";"10270_0000";"2016";"A504";1
"2311";"44";"10";"10272";"10272_0000";"2016";"A504";1
"2312";"44";"10";"10276";"10276_0000";"2016";"A504";2
"2313";"44";"10";"10287";"10287_0000";"2016";"A504";2
"2314";"44";"10";"10288";"10288_0000";"2016";"A504";1
"2315";"44";"10";"10289";"10289_0000";"2016";"A504";1
"2316";"44";"10";"10297";"10297_0000";"2016";"A504";21
"2317";"44";"10";"10298";"10298_0000";"2016";"A504";2
"2318";"44";"10";"10304";"10304_0000";"2016";"A504";1
"2319";"44";"10";"10313";"10313_0000";"2016";"A504";1
"2320";"44";"10";"10314";"10314_0000";"2016";"A504";1
"2321";"44";"10";"10316";"10316_0000";"2016";"A504";1
"2322";"44";"10";"10317";"10317_0000";"2016";"A504";1
"2323";"44";"10";"10320";"10320_0000";"2016";"A504";1
"2324";"44";"10";"10321";"10321_0000";"2016";"A504";3
"2325";"44";"10";"10323";"10323_0101";"2016";"A504";7
"2326";"44";"10";"10323";"10323_0102";"2016";"A504";26
"2327";"44";"10";"10323";"10323_0103";"2016";"A504";3
"2328";"44";"10";"10323";"10323_0104";"2016";"A504";4
"2329";"44";"10";"10323";"10323_0201";"2016";"A504";3
"2330";"44";"10";"10323";"10323_0202";"2016";"A504";3
"2331";"44";"10";"10325";"10325_0000";"2016";"A504";7
"2332";"44";"10";"10327";"10327_0000";"2016";"A504";1
"2333";"44";"10";"10331";"10331_0000";"2016";"A504";1
"2334";"44";"10";"10333";"10333_0101";"2016";"A504";3
"2335";"44";"10";"10333";"10333_0102";"2016";"A504";2
"2336";"44";"10";"10333";"10333_0103";"2016";"A504";1
"2337";"44";"10";"10333";"10333_0201";"2016";"A504";1
"2338";"44";"10";"10333";"10333_0202";"2016";"A504";7
"2339";"44";"10";"10334";"10334_0000";"2016";"A504";1
"2340";"44";"10";"10340";"10340_0000";"2016";"A504";4
"2341";"44";"10";"10343";"10343_0101";"2016";"A504";14
"2342";"44";"10";"10343";"10343_0102";"2016";"A504";7
"2343";"44";"10";"10345";"10345_0000";"2016";"A504";3
"2344";"44";"10";"10348";"10348_0000";"2016";"A504";1
"2345";"44";"10";"10349";"10349_0000";"2016";"A504";6
"2346";"44";"10";"10350";"10350_0000";"2016";"A504";1
"2347";"44";"10";"10351";"10351_0000";"2016";"A504";1
"2348";"44";"10";"10352";"10352_0000";"2016";"A504";2
"2349";"44";"10";"10353";"10353_0000";"2016";"A504";1
"2350";"44";"10";"10357";"10357_0000";"2016";"A504";14
"2351";"44";"10";"10358";"10358_0000";"2016";"A504";3
"2352";"44";"10";"10362";"10362_0101";"2016";"A504";11
"2353";"44";"10";"10362";"10362_0102";"2016";"A504";4
"2354";"44";"10";"10362";"10362_0103";"2016";"A504";3
"2355";"44";"10";"10362";"10362_0104";"2016";"A504";4
"2356";"44";"10";"10362";"10362_0105";"2016";"A504";3
"2357";"44";"10";"10363";"10363_0000";"2016";"A504";2
"2358";"44";"10";"10368";"10368_0000";"2016";"A504";2
"2359";"44";"10";"10370";"10370_0000";"2016";"A504";2
"2360";"44";"10";"10375";"10375_0000";"2016";"A504";1
"2361";"44";"10";"10376";"10376_0000";"2016";"A504";1
"2362";"44";"10";"10386";"10386_0000";"2016";"A504";1
"2363";"44";"10";"10387";"10387_0101";"2016";"A504";9
"2364";"44";"10";"10387";"10387_0201";"2016";"A504";5
"2365";"44";"10";"10387";"10387_0202";"2016";"A504";2
"2366";"44";"10";"10387";"10387_0203";"2016";"A504";3
"2367";"44";"10";"10387";"10387_0204";"2016";"A504";1
"2368";"44";"10";"10387";"10387_0301";"2016";"A504";1
"2369";"44";"10";"10387";"10387_0302";"2016";"A504";1
"2370";"44";"10";"10387";"10387_0401";"2016";"A504";4
"2371";"44";"10";"10387";"10387_0501";"2016";"A504";4
"2372";"44";"10";"10387";"10387_0601";"2016";"A504";7
"2373";"44";"10";"10387";"10387_0603";"2016";"A504";3
"2374";"44";"10";"10387";"10387_0701";"2016";"A504";1
"2375";"44";"10";"10387";"10387_0702";"2016";"A504";3
"2376";"44";"10";"10387";"10387_0801";"2016";"A504";4
"2377";"44";"10";"10387";"10387_0802";"2016";"A504";8
"2378";"44";"10";"10387";"10387_0901";"2016";"A504";1
"2379";"44";"10";"10387";"10387_0902";"2016";"A504";12
"2380";"44";"10";"10387";"10387_1001";"2016";"A504";1
"2381";"44";"10";"10387";"10387_1002";"2016";"A504";3
"2382";"44";"10";"10387";"10387_1004";"2016";"A504";7
"2383";"44";"10";"10387";"10387_1101";"2016";"A504";91
"2384";"44";"10";"10387";"10387_1102";"2016";"A504";35
"2385";"44";"10";"10387";"10387_1103";"2016";"A504";9
"2386";"44";"10";"10387";"10387_1104";"2016";"A504";7
"2387";"44";"10";"10389";"10389_0000";"2016";"A504";1
"2388";"44";"10";"10391";"10391_0000";"2016";"A504";1
"2389";"44";"10";"10396";"10396_0000";"2016";"A504";1
"2390";"44";"10";"10401";"10401_0000";"2016";"A504";4
"2391";"44";"10";"10406";"10406_0000";"2016";"A504";4
"2392";"44";"10";"10409";"10409_0000";"2016";"A504";3
"2393";"44";"10";"10412";"10412_0000";"2016";"A504";3
"2394";"44";"10";"10419";"10419_0000";"2016";"A504";1
"2395";"44";"10";"10420";"10420_0000";"2016";"A504";3
"2396";"44";"10";"10423";"10423_0000";"2016";"A504";1
"2397";"44";"10";"10426";"10426_0000";"2016";"A504";4
"2398";"44";"10";"10431";"10431_0000";"2016";"A504";1
"2399";"44";"10";"10433";"10433_0000";"2016";"A504";1
"2400";"44";"10";"10437";"10437_0000";"2016";"A504";1
"2401";"44";"10";"10442";"10442_0000";"2016";"A504";3
"2402";"44";"10";"10444";"10444_0000";"2016";"A504";2
"2403";"76";"11";"11001";"11001_0000";"2016";"A504";2
"2404";"76";"11";"11005";"11005_0000";"2016";"A504";1
"2405";"76";"11";"11009";"11009_0000";"2016";"A504";4
"2406";"76";"11";"11012";"11012_0000";"2016";"A504";7
"2407";"76";"11";"11013";"11013_0000";"2016";"A504";2
"2408";"76";"11";"11018";"11018_0000";"2016";"A504";2
"2409";"76";"11";"11021";"11021_0000";"2016";"A504";2
"2410";"76";"11";"11022";"11022_0000";"2016";"A504";5
"2411";"76";"11";"11024";"11024_0000";"2016";"A504";6
"2412";"76";"11";"11028";"11028_0000";"2016";"A504";1
"2413";"76";"11";"11033";"11033_0000";"2016";"A504";5
"2414";"76";"11";"11034";"11034_0000";"2016";"A504";2
"2415";"76";"11";"11035";"11035_0000";"2016";"A504";2
"2416";"76";"11";"11036";"11036_0000";"2016";"A504";1
"2417";"76";"11";"11037";"11037_0000";"2016";"A504";1
"2418";"76";"11";"11038";"11038_0000";"2016";"A504";1
"2419";"76";"11";"11040";"11040_0000";"2016";"A504";3
"2420";"76";"11";"11041";"11041_0000";"2016";"A504";6
"2421";"76";"11";"11049";"11049_0000";"2016";"A504";9
"2422";"76";"11";"11052";"11052_0000";"2016";"A504";1
"2423";"76";"11";"11053";"11053_0000";"2016";"A504";2
"2424";"76";"11";"11055";"11055_0000";"2016";"A504";2
"2425";"76";"11";"11056";"11056_0000";"2016";"A504";3
"2426";"76";"11";"11058";"11058_0000";"2016";"A504";1
"2427";"76";"11";"11059";"11059_0000";"2016";"A504";1
"2428";"76";"11";"11060";"11060_0000";"2016";"A504";2
"2429";"76";"11";"11063";"11063_0000";"2016";"A504";2
"2430";"76";"11";"11064";"11064_0000";"2016";"A504";1
"2431";"76";"11";"11066";"11066_0000";"2016";"A504";3
"2432";"76";"11";"11067";"11067_0000";"2016";"A504";3
"2433";"76";"11";"11068";"11068_0000";"2016";"A504";4
"2434";"76";"11";"11069";"11069_0101";"2016";"A504";16
"2435";"76";"11";"11069";"11069_0102";"2016";"A504";46
"2436";"76";"11";"11069";"11069_0103";"2016";"A504";33
